client id	hotel id	hotel Name	number of rooms	category of room	hotel Address	price for the night	is balcon	is late Checkout	user check in datetime	user check out datetime	booking channel	length of Stay	room service ordered	num adults	num children	amenities used	payment method
115	62	Order Lodge	177	Standard	с. Батайск, ш. Высотное, д. 5 к. 7, 986577	2862.44	False	False	2023-07-28 08:14:50	2023-07-30 08:14:50	Online	5	False	1	0	Spa	КРЕДИТНАЯ КАРТА
116	44	Stuff Spa	44	Superior	с. Старая Русса, ул. Осенняя, д. 79 стр. 2, 262996	5692.09	False	True	2023-09-23 07:23:27	2023-09-29 07:23:27	Online	5	True	2	2		ДЕБЕТОВАЯ КАРТА
117	81	Both Hotel	120	Superior	клх Устюжна, ш. Парковое, д. 7/6, 833833	2000.0	False	False	2023-07-18 11:26:21	2023-07-20 11:26:21	Online	5	False	1	0	Spa	НАЛИЧНЫЕ
118	48	Book Inn	196	Standard	д. Железногорск(Курск.), ул. 40 лет Победы, д. 82 стр. 5, 172715	4322.9	False	False	2023-11-22 15:22:23	2023-11-30 15:22:23	Online	3	False	1	0	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
119	76	Institution Inn	188	Suite	д. Оленек, ул. Жданова, д. 479 стр. 51, 706307	5471.11	False	False	2023-06-10 13:30:42	2023-06-18 13:30:42	Online	2	False	1	2		КРЕДИТНАЯ КАРТА
120	84	Book Hotel	70	Superior	клх Озеры, ш. Осипенко, д. 784 к. 1, 362440	3174.86	True	False	2023-04-06 14:03:57	2023-04-10 14:03:57	Online	5	False	2	2	Spa	КРЕДИТНАЯ КАРТА
121	28	Wall Spa	62	Superior	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	6470.02	False	False	2023-11-02 05:22:55	2023-11-11 05:22:55	Online	7	False	1	2	   Бассейн  	КРЕДИТНАЯ КАРТА
122	1	Data Boutique Hotel	192	Suite	д. Северо-Курильск, ш. Заозерное, д. 41 стр. 91, 331793		True	True	2023-03-29 18:28:20	2023-04-07 18:28:20	Online	3	True	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
123	75	Course Boutique Hotel	165	Superior	к. Усинск, алл. Кузнецкая, д. 9/1, 598562	4421.78	False	True	2023-09-23 15:47:45	2023-09-29 15:47:45	Online_aOhkoP	2	False	2	2	Spa	КРЕДИТНАЯ КАРТА
124	74	Card Luxury Hotel	73	Standard	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	2000.0	False	False	2023-06-26 17:21:31	2023-06-30 17:21:31	Online	1	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
125	4	Arrive Lodge	30	Suite	г. Чебаркуль, ш. Зеленое, д. 6 стр. 6, 004183	5043.15	False	False	2023-02-25 22:28:28	2023-03-02 22:28:28	Online	3	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
126	54	Course Boutique Hotel	57	Suite	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	4159.77	False	False	2023-07-06 06:56:49	2023-07-15 06:56:49	Online	3	True	1	1	Spa	КРЕДИТНАЯ КАРТА
127	36	Choose Inn	56	Standard	г. Чебаркуль, ш. Зеленое, д. 6 стр. 6, 004183	6078.3	False	False	2023-05-21 10:50:21	2023-05-22 10:50:21	Online	6	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
128	77	Fall Resort	31	Standard	п. Бузулук, ул. Петровская, д. 90 к. 5/9, 778564	6085.22	False	True	2023-03-25 23:52:27	2023-03-28 23:52:27	Phone	5	True	3	2	   Бассейн  	НАЛИЧНЫЕ
129	47	Couple Boutique Hotel	120	Suite	ст. Шатки, алл. Молодежная, д. 4/6 стр. 4, 336351	2000.0	False	True	2023-05-05 07:20:10	2023-05-14 07:20:10	Travel Agency	6	False	3	1	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
130	61	Yourself Luxury Hotel	122	Suite	ст. Быково (метеост.), алл. Вахитова, д. 362, 681947	6520.5	True	False	2023-05-22 03:16:15	2023-05-29 03:16:15	Online	4	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
131	72	Age Luxury Hotel	133	Standard	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	7480.37	False	False	2023-12-27 18:41:47	2023-12-31 18:41:47	Travel Agency	5	True	2	2		КРЕДИТНАЯ КАРТА
132	76	Product Inn	149	Standard	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	2062.12	False	False	2023-08-24 22:55:07	2023-08-27 22:55:07	Online	4	False	1	2		ДЕБЕТОВАЯ КАРТА
133	59	Final Spa	79	Standard	клх Пушкино (Моск.), пер. Хвойный, д. 70, 803311	3039.59	True	False	2023-04-18 07:02:09	2023-04-23 07:02:09	Phone	2	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
134	89	Skin Lodge	164	Suite	п. Добрянка, ул. Лазо, д. 129, 283702	6454.44	False	False	2023-10-15 12:22:38	2023-10-21 12:22:38	Online_AtZTUn	6	True	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
135	4	Condition Boutique Hotel	155	Superior	клх Певек, ул. Энергетиков, д. 515, 425275	7661.45	False	False	2023-09-24 00:34:49	2023-09-26 00:34:49	Phone	6	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
136	32	People Luxury Hotel	119	Standard	д. Ялуторовск, пр. Восьмого Марта, д. 13, 287062	6731.88	False	False	2023-07-01 10:09:48	2023-07-02 10:09:48	Online	3	True	1	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
137	15	Red Inn	173	Suite	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	3829.16	False	True	2023-07-15 20:52:33	2023-07-22 20:52:33	Online	5	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
138	64	Several Inn	158	Suite	п. Добрянка, ул. Лазо, д. 129, 283702	8392.05	False	False	2023-10-08 04:45:41	2023-10-12 04:45:41	Phone	2	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
139	49	Consider Lodge	54	Superior	клх Тольятти, ш. Бабушкина, д. 1/2, 590827	4323.74	True	False	2023-06-02 13:56:02	2023-06-05 13:56:02	Phone	4	True	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
140	28	Somebody Boutique Hotel	96	Superior	с. Прохладный, бул. Морозова, д. 8/3 к. 492, 711068	4796.74	True	True	2023-01-12 04:29:44	2023-01-15 04:29:44	Phone	6	True	1	2	Spa	КРЕДИТНАЯ КАРТА
141	21	Opportunity Spa	47	Suite	п. Добрянка, ул. Лазо, д. 129, 283702	8789.7	False	True	2023-08-27 06:16:27	2023-08-28 06:16:27	Travel Agency	8	False	3	0		КРЕДИТНАЯ КАРТА
142	10	Information Hotel	113	Standard	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903	6658.08	False	True	2023-02-20 15:59:36	2023-02-24 15:59:36	Online_gMEqpT	3	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
143	7	Hotel Hotel	140	Standard	с. Прохладный, бул. Морозова, д. 8/3 к. 492, 711068	2000.0	False	False	2023-09-02 14:36:14	2023-09-03 14:36:14	Travel Agency	5	False	3	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
144	59	Work Grand Hotel	105	Suite	к. Шерегеш, ш. Буденного, д. 70, 017407	8678.26	False	False	2023-01-10 05:47:55	2023-01-17 05:47:55	Phone	3	False	2	2	Spa	НАЛИЧНЫЕ
145	36	Several Inn	110	Standard	г. Санкт-Петербург, наб. Поперечная, д. 6/7 стр. 678, 833095	2851.79	False	False	2023-07-23 01:38:10	2023-07-28 01:38:10	Phone	5	False	2	2		БАНКОВСКИЙ ПЕРЕВОД
146	38	Fall Resort	39	Suite	д. Чусовой, алл. 70 лет Октября, д. 599 стр. 1/3, 216857	2000.0	True	False	2023-01-03 16:39:53	2023-01-09 16:39:53	Travel Agency	4	False	2	1	Spa	ДЕБЕТОВАЯ КАРТА
147	53	Consider Lodge	20	Superior	с. Челюскин, наб. Безымянная, д. 335 стр. 806, 495013	2000.0	False	False	2023-01-16 17:38:01	2023-01-18 17:38:01	Online	3	False	2	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
148	75	Heart Spa	104	Suite	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	7742.67	False	True	2023-05-12 11:39:04	2023-05-19 11:39:04	Phone	6	False	1	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
149	4	Senior Inn	101	Standard	клх Суздаль, алл. Производственная, д. 919 к. 8/1, 862197	9133.7	False	False	2023-11-19 06:14:11	2023-11-25 06:14:11	Phone	5	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
150	66	Thus Spa	116	Standard	д. Карабулак, бул. Поселковый, д. 91 стр. 6, 404459	8094.4	True	False	2023-01-16 04:54:03	2023-01-21 04:54:03	Online	4	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
151	20	Avoid Hotel	24	Suite	ст. Когалым, пер. Киевский, д. 924, 658721	3555.44	True	True	2023-11-30 17:50:30	2023-12-05 17:50:30	Online	6	False	3	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
152	56	Pressure Inn	42	Superior	к. Юрьев-Польский, ш. Народное, д. 64 стр. 83, 328128	2513.36	False	True	2023-12-18 23:04:03	2023-12-20 23:04:03	Online	3	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
153	73	Or Grand Hotel	161	Deluxe	к. Апрелевка, ш. Вольное, д. 44, 226680	2000.0	True	False	2023-10-31 07:00:41	2023-11-01 07:00:41	Travel Agency	4	True	2	1	Spa	КРЕДИТНАЯ КАРТА
154	31	Box Hotel	60	Standard	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	7994.39	True	True	2023-10-21 07:32:25	2023-10-24 07:32:25	Phone	3	True	3	0	Spa	КРЕДИТНАЯ КАРТА
155	80	Several Inn	118	Standard	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	7182.57	True	False	2023-10-07 13:34:35	2023-10-14 13:34:35	Phone	1	False	1	0	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
156	5	Couple Boutique Hotel	108	Superior	клх Ухта, бул. Донской, д. 578 стр. 272, 951865		False	False	2023-12-31 05:28:41	2024-01-04 05:28:41	Online	4	True	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
157	51	Fall Resort	75	Superior	к. Шерегеш, ш. Буденного, д. 70, 017407	2332.42	True	False	2023-07-16 12:00:19	2023-07-19 12:00:19	Online_vvWXjg	3	False	2	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
158	23	Perform Hotel	90	Standard	ст. Быково (метеост.), алл. Вахитова, д. 362, 681947	10429.59	False	True	2023-01-24 12:08:36	2023-01-26 12:08:36	Online	1	False	3	1	Тренажёрный зал	НАЛИЧНЫЕ
159	67	Mother Luxury Hotel	185	Superior	г. Мокшан, ш. Лунное, д. 211 к. 72, 867667	4384.47	True	True	2023-11-10 05:34:17	2023-11-19 05:34:17	Online_MpUVcb	4	False	2	1	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
160	32	Data Boutique Hotel	160	Suite	с. Старая Русса, ул. Осенняя, д. 79 стр. 2, 262996	4364.36	False	False	2023-12-30 22:46:52	2024-01-05 22:46:52	Online	3	False	2	0		НАЛИЧНЫЕ
161	82	Somebody Boutique Hotel	145	Standard	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903	6229.06	False	False	2023-08-11 12:32:08	2023-08-13 12:32:08	Online	7	True	2	2	Spa	ДЕБЕТОВАЯ КАРТА
162	41	Product Boutique Hotel	136	Superior	п. Астрахань, ул. Прудная, д. 5/8, 875565	3786.05	False	False	2023-11-12 12:31:39	2023-11-17 12:31:39	Online	5	True	2	1		КРЕДИТНАЯ КАРТА
163	87	Drive Hotel	136	Deluxe	д. Шаховская, наб. 60 лет СССР, д. 10 к. 6/3, 761076	4744.82	False	False	2023-09-07 18:33:12	2023-09-15 18:33:12	Phone	5	True	3	1	Spa	КРЕДИТНАЯ КАРТА
164	55	Other Grand Hotel	35	Suite	д. Приморско-Ахтарск, алл. Декабристов, д. 73 стр. 9, 151451	3798.1	False	False	2023-11-28 22:08:58	2023-12-05 22:08:58	Phone	5	False	3	2	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
165	36	Perform Hotel	140	Standard	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	2000.0	False	False	2023-06-11 21:08:10	2023-06-13 21:08:10	Online	8	False	2	0	   Бассейн  	КРЕДИТНАЯ КАРТА
166	51	Stuff Spa	119	Standard	клх Курск, ул. Свободы, д. 12 к. 5/5, 171609	2000.0	False	True	2023-02-28 17:08:24	2023-03-09 17:08:24	Online	4	False	3	1		КРЕДИТНАЯ КАРТА
167	32	Study Grand Hotel	85	Standard	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	7767.43	False	False	2023-10-26 04:16:19	2023-11-03 04:16:19	Phone	2	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
168	19	Wall Spa	187	Superior	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	5725.43	False	False	2023-03-05 05:18:30	2023-03-11 05:18:30	Travel Agency	4	True	2	2		КРЕДИТНАЯ КАРТА
169	1	Drive Hotel	103	Suite	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	9407.33	False	False	2023-12-10 06:13:16	2023-12-18 06:13:16	Online_KCHWpv	3	True	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
170	82	Book Inn	155	Superior	клх Устюжна, ш. Парковое, д. 7/6, 833833	5898.89	False	False	2023-01-08 21:09:41	2023-01-09 21:09:41	Phone	8	False	3	2	Тренажёрный зал	НАЛИЧНЫЕ
171	99	Treat Grand Hotel	173	Superior	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	3088.12	True	False	2023-05-15 12:22:12	2023-05-19 12:22:12	Phone	5	True	1	2	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
172	79	West Luxury Hotel	181	Superior	клх Меренга, алл. Песочная, д. 46 стр. 778, 865142	5067.47	False	False	2023-01-24 16:11:51	2023-01-31 16:11:51	Online_ZvprYD	6	False	3	0	   Бассейн  	КРЕДИТНАЯ КАРТА
173	22	Both Hotel	125	Standard	г. Каменномостский, наб. Лермонтова, д. 65, 340358	6687.43	False	False	2023-10-31 03:15:20	2023-11-06 03:15:20	Online	3	True	2	0	Тренажёрный зал	НАЛИЧНЫЕ
174	86	Paper Resort	83	Standard	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	5426.15	True	False	2023-06-06 02:57:20	2023-06-10 02:57:20	Phone	3	True	3	1		ДЕБЕТОВАЯ КАРТА
175	54	Mother Luxury Hotel	127	Standard	ст. Березники, пер. Клары Цеткин, д. 749 стр. 741, 359683	7659.63	False	False	2023-11-18 11:58:22	2023-11-19 11:58:22	Phone	4	True	2	0	Spa	КРЕДИТНАЯ КАРТА
176	79	Institution Inn	178	Suite	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	2599.77	False	False	2023-03-15 19:50:35	2023-03-21 19:50:35	Online	5	True	2	1		КРЕДИТНАЯ КАРТА
177	96	With Grand Hotel	199	Superior	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	3709.77	False	False	2023-06-28 07:56:32	2023-07-06 07:56:32	Online	6	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
178	37	Senior Inn	150	Suite	к. Оренбург, ш. Мира, д. 6, 844886	2975.07	False	True	2023-01-22 21:29:08	2023-01-28 21:29:08	Online_DGINWE	8	False	3	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
179	63	Product Boutique Hotel	177	Superior	п. Ярославль, ш. Фадеева, д. 320 к. 25, 510506	2000.0	False	False	2023-09-27 20:50:45	2023-09-30 20:50:45	Phone	7	True	1	1	Тренажёрный зал	НАЛИЧНЫЕ
180	73	Thus Spa	189	Suite	п. Губаха, ул. Минская, д. 2 к. 82, 921767	2088.68	False	True	2023-04-20 13:48:42	2023-04-21 13:48:42	Online	7	True	2	0	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
181	40	Prove Grand Hotel	96	Suite	к. Ногинск (Моск.), ул. Поселковая, д. 7/8, 190571	2256.71	False	False	2023-05-30 20:58:35	2023-06-03 20:58:35	Phone	5	False	1	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
182	27	Memory Resort	89	Standard	ст. Онега, пер. Белинского, д. 5/7 стр. 1, 790830	6869.07	False	True	2023-06-19 07:43:31	2023-06-22 07:43:31	Online	2	False	1	2	   Бассейн  	КРЕДИТНАЯ КАРТА
183	82	Several Inn	25	Standard	д. Приморско-Ахтарск, алл. Декабристов, д. 73 стр. 9, 151451	2000.0	False	False	2023-09-10 03:11:07	2023-09-11 03:11:07	Travel Agency	5	True	1	1	Spa	КРЕДИТНАЯ КАРТА
184	96	Their Lodge	148	Standard	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	4385.09	False	False	2023-12-19 13:34:28	2023-12-27 13:34:28	Online	5	True	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
185	30	Position Spa	125	Standard	к. Ясный (Оренб.), бул. Кубанский, д. 549 к. 58, 810970	2380.11	True	False	2023-12-24 20:08:27	2024-01-02 20:08:27	Phone	2	False	1	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
186	69	Page Hotel	129	Deluxe	д. Чусовой, алл. 70 лет Октября, д. 599 стр. 1/3, 216857	5061.0	False	False	2023-05-06 12:37:53	2023-05-15 12:37:53	Online	3	True	2	1	Spa	ДЕБЕТОВАЯ КАРТА
187	71	Data Boutique Hotel	103	Suite	клх Воркута, бул. Городской, д. 9/9, 111247	5803.7	True	False	2023-11-21 21:30:03	2023-11-25 21:30:03	Online	2	True	2	0	Spa	КРЕДИТНАЯ КАРТА
188	52	Recent Luxury Hotel	116	Standard	п. Радужный, ш. Красина, д. 5/7, 263412	4942.33	False	False	2023-12-20 20:09:42	2023-12-21 20:09:42	Online	8	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
189	13	Data Boutique Hotel	103	Suite	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	8805.69	False	True	2023-12-02 23:54:18	2023-12-09 23:54:18	Online_EgCIMI	5	True	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
190	43	Card Luxury Hotel	34	Superior	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	5270.19	False	True	2023-11-24 12:16:25	2023-12-02 12:16:25	Phone	4	False	2	2	Тренажёрный зал	НАЛИЧНЫЕ
191	47	Skin Lodge	106	Suite	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	5850.7	False	True	2023-05-10 13:06:25	2023-05-19 13:06:25	Phone	6	True	2	2	Spa	ДЕБЕТОВАЯ КАРТА
192	17	Recent Luxury Hotel	32	Suite	с. Пятигорск, бул. Придорожный, д. 93 к. 2, 355614	2000.0	False	False	2023-02-05 17:15:40	2023-02-14 17:15:40	Phone	2	False	3	2		БАНКОВСКИЙ ПЕРЕВОД
193	87	Receive Inn	105	Suite	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	5793.54	False	False	2023-12-01 17:42:30	2023-12-04 17:42:30	Online_AmVhAa	4	False	1	1	Spa	НАЛИЧНЫЕ
194	4	Final Spa	85	Standard	клх Новая Игирма, ш. Попова, д. 9 к. 543, 028063	8268.73	False	True	2023-01-09 06:50:14	2023-01-18 06:50:14	Phone	3	True	2	2	   Бассейн  	НАЛИЧНЫЕ
195	56	Already Inn	105	Standard	г. Санкт-Петербург, наб. Поперечная, д. 6/7 стр. 678, 833095	4528.0	False	True	2023-04-29 21:46:04	2023-05-04 21:46:04	Phone	3	True	1	1	Spa	КРЕДИТНАЯ КАРТА
196	38	Age Luxury Hotel	183	Suite	клх Приозерск, алл. Громова, д. 7 к. 8, 549883	4203.46	False	False	2023-01-06 16:11:39	2023-01-14 16:11:39	Travel Agency	1	True	3	0	   Бассейн  	НАЛИЧНЫЕ
